"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
308,251,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,2,0,"Ego-car drives on a wet city road with pedestrians and vehicles ahead.","A pedestrian steps into the lane, causing the motorcyclist to fall."
309,161,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,3,"Ego-car approaches intersection with bus and white cars ahead.","Motorcycle falls near white car at intersection causing rider to fall."
310,81,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Van drives through intersection with open rear doors on road.","Van's open rear doors cause cargo to fall onto road surface."
311,171,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"Ego-car approaches a bus on a rural road with a cyclist ahead.","Ego-car swerves to avoid a cyclist, causing loss of control."
312,1,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives past parked cars and a white van on the right.","A silver car departs from the right curb and cuts into the ego-lane."
313,81,0,"0. No Crash",0,"animal on the road",0,100,0,0,"Ego-car approaches a crosswalk with no visible geese ahead.","As many as 100 geese cross the road ahead at the crosswalk."
314,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through city intersections with oncoming traffic and parked cars.","No incident observed; normal driving through urban nighttime road."
315,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with parked cars and traffic lights ahead.","No incident observed; normal driving through urban area with parked vehicles."
316,241,0,"0. No Crash",0,"scooter on the road",0,0,0,1,"Ego-car follows a white SUV on a multi-lane city road with moderate traffic.","A tire detaches from the white SUV and rolls into the ego-car's lane."
317,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with parked cars and streetlights.","No incident detected in the provided frames."
318,200,0,"0. No Crash",0,"scooter on the road",2,0,0,0,"A motorcycle and bicycle move through an intersection with parked trucks.","A person lies on the crosswalk ahead causing a hazard."
319,271,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a rainy highway with multiple trucks ahead and oncoming traffic.","A blue truck on the left lane cuts in abruptly toward the ego-car's lane."
320,41,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car approaches a curved road with no visible traffic ahead.","A motorcyclist enters from the left and collides with the ego-car."
321,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with heavy traffic under an overpass.","No anomaly or incident visible in the sequence of frames."
322,121,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a white car on a rural road with oncoming traffic.","A vehicle turns left across oncoming traffic and collides with another vehicle."
323,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at a red light with multiple vehicles at an intersection.","No incident observed; traffic remains stable across all frames."
324,101,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Bicyclist waits at intersection while silver SUV turns left across lanes.","Yellow car turns left into crosswalk where bicyclist enters, causing collision."
325,31,0,"0. No Crash",0,"animal on the road",0,2,0,0,"Ego-car drives on a two-lane road surrounded by trees with no visible traffic.","Multiple animals cross the road ahead, causing potential collision hazard."
326,251,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car follows a truck in the same lane on a highway.","Truck suddenly swerves left, cutting in front of ego-car."
327,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road under an overpass with clear traffic ahead.","No incident observed; traffic flows normally with no visible hazards."
328,101,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives past parked cars on a dark residential street.","A vehicle cuts in from the left lane ahead of ego-car."
329,261,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a highway with debris ahead in the lane.","Debris rolls across the highway lane causing a potential hazard."
330,71,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car drives on a city road with buildings and parked vehicles on the left.","A pedestrian runs into the road from the left sidewalk toward the ego-car."
331,141,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"Ego-car is stationary with parked cars and a cyclist approaching on the right.","A cyclist cuts in front of the ego-car as it starts moving, causing a near-miss."
332,191,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives past parked vehicles on a residential street with oncoming traffic.","A vehicle cuts in from the left lane ahead, causing a near-miss."
333,71,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"pedestrian on the road",1,0,1,1,"Pedestrian runs across crosswalk while motorcycle passes left to right.","Pedestrian stumbles and falls on crosswalk during intersection crossing."
334,91,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches a crosswalk with a pedestrian starting to cross.","A pedestrian crosses the road in front of the ego-car at the crosswalk."
335,171,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,2,0,"A pedestrian and child wait on the crosswalk as a cyclist approaches the ego-car's lane.","A cyclist suddenly swerves into the ego-car's path and falls."
336,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a van on a residential road with a pedestrian running ahead.","No incident observed; pedestrian and vehicles maintain safe positions throughout frames."
337,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road with light traffic and clear weather.","No incident observed; road conditions remain normal throughout all frames."
338,31,0,"0. No Crash",0,"animal on the road",0,0,0,0,"Ego-car follows red SUV on highway with white SUV to the right.","Debris appears on road ahead and shifts position as vehicles pass."
339,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car travels on a clear day with visible street infrastructure and billboards.","No incident or anomaly observed in the provided frames."
340,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white van on a multi-lane road with moderate traffic.","No incident observed; traffic flows normally across all frames."
341,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a green truck on a wet road at night with streetlights.","No incident observed; vehicle proceeds normally behind the truck."
342,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white sedan on a multi-lane city road with traffic lights ahead.","No incident observed; traffic flows normally with no visible anomalies."
343,1,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with clear lanes and no visible obstacles.","A goose walks into the road ahead, blocking the ego-car's path."
344,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a dark road with streetlights and distant traffic lights.","No anomaly or incident visible in the provided frames."
345,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with multiple vehicles ahead.","No incident observed in the sequence of frames provided."
346,111,0,"0. No Crash",0,"pedestrian on the road",1,0,1,0,"Ego-car approaches a person near a stone wall on the left sidewalk.","A pedestrian jumps from a wall onto the road with a skateboard, causing a near-miss."
347,71,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows two trucks on a two-lane road with a green highway sign ahead.","A truck on the left loses cargo, creating a dust cloud that obscures the road."
348,220,0,"0. No Crash",0,"pedestrian is crossing the street",1,0,1,0,"Ego-car approaches intersection with parked cars and a pedestrian near a white SUV.","A pedestrian steps into the road as a motorcycle with a blue umbrella moves forward."
349,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a silver sedan on a multi-lane highway with light traffic.","A vehicle cuts in from the left lane ahead of the ego-car."
350,446,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a rural road with oncoming vehicles and buildings ahead.","Sudden darkening and loss of visibility in the scene with no collision."
351,61,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car approaches intersection with white truck turning right and oncoming white truck approaching.","White truck turning right blocks view; oncoming white truck continues through intersection."
352,220,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"Ego-car approaches intersection with a cyclist crossing left to right.","A cyclist crosses into the road while ego-car proceeds straight."
353,51,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a city road with oncoming traffic and parked vehicles.","A white car crosses the double yellow line and cuts in front of ego-car."
354,1,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches a pedestrian directing traffic in a dimly lit parking garage.","A pedestrian stands in the lane and directs the ego-car to stop."
355,161,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a city road with a red truck visible on the left.","A vehicle moves into the ego-car's lane while driving at night."
356,261,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with bus on left and car ahead.","A car turns left across oncoming traffic and blocks the ego-car's path."
357,41,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car follows a truck on a highway with construction signs ahead.","Ego-car enters a work zone with narrowed lanes and reduced speed."
358,73,0,"0. No Crash",0,"scooter on the road",1,0,0,1,"Ego-car follows a truck ahead on a rural road with a motorcyclist on the right.","Truck ahead kicks up sudden dust cloud obscuring the road and visibility."
359,161,0,"0. No Crash",0,"vehicle overtakes",1,0,0,1,"Ego-car drives on a highway with construction cones and moderate traffic ahead.","A motorcycle enters the left lane from the shoulder and merges unsafely."
360,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches a tunnel exit with a parked truck ahead.","No incident observed; scene remains stable across frames."
361,111,0,"0. No Crash",0,"pedestrian is crossing the street",0,1,2,0,"Ego-car approaches intersection with pedestrians and a dog near crosswalk.","A pedestrian with a stroller and dog steps into the intersection."
362,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a car on a multi-lane city road with clear traffic.","No incident observed in the provided frames; traffic flows normally."
363,41,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark road with distant oncoming vehicle lights visible ahead.","A deer enters the road from the left and crosses in front of the ego-car."
364,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with buildings and parked vehicles.","No incident observed in the sequence of frames provided."
365,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city highway under an overpass with multiple lanes of traffic.","No incident observed; traffic flows normally with no visible hazards or anomalies."
366,111,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a white car ahead on a multi-lane road with a van and truck to the right.","Debris appears on the left lane and collides with the white car ahead."
367,91,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,2,"Ego-car approaches intersection with bicycles and vehicles moving normally.","A bicycle falls at the crosswalk, causing a rider to collapse."
368,101,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,1,2,"Ego-car approaches a pedestrian walking on the left side of a rural road.","A truck cuts in from the left side, forcing the ego-car to swerve."
369,91,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with oncoming traffic ahead.","A cat runs into the road from the right side."
370,541,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a bus on a highway with multiple lanes and light traffic.","A bus cuts left across lanes, forcing the ego-car to swerve right."
371,71,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",0,0,0,2,"Ego-car follows a vehicle ahead on a two-lane road at night with streetlights.","A horse-drawn carriage cuts in front of the ego-car, causing a collision."
372,191,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car approaches intersection with white truck and black car ahead.","White truck changes lane abruptly in front of ego-car causing near-miss."
373,63,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,0,"Ego-car drives on a highway with clear lanes and roadside trees.","A large signboard detaches and flies across the highway, striking the ego-car."
374,231,0,"0. No Crash",0,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car approaches intersection with bicycle ahead and pedestrian on crosswalk.","A truck cuts in from left lane and blocks ego-car's path at intersection."
375,351,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a red car on a city road with palm trees.","No incident observed in the sequence; traffic flows normally."
376,51,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with red traffic light and cross traffic moving right.","A vehicle turns left across oncoming traffic and collides with another vehicle."
377,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car drives on a city road with multiple trucks and cars ahead.","A truck spills debris onto the road causing a hazard for following vehicles."
378,81,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,1,"Ego-car approaches a cyclist riding on the left side of a narrow street.","A motorcycle enters from the left and collides with the cyclist."
379,171,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches an intersection with a bus on the left and a pedestrian near the curb.","A pedestrian crosses the intersection in front of the ego-car without yielding."
380,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with heavy traffic and parked vehicles.","No anomaly or incident observed in the sequence of frames."
381,151,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,0,"Ego-car travels on a highway with oncoming vehicles and a branch overhead.","A falling tree branch collides with the ego-car's windshield."
382,181,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a highway with a car ahead in the same lane.","Debris lies on the road ahead; unknown hazard: dark object in the lane."
383,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white SUV at a city intersection with construction.","No incident observed; traffic proceeds normally through the intersection."
384,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a rainy urban intersection with green traffic lights.","No incident observed; traffic flows normally through the intersection."
385,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane highway under an overpass with moderate traffic.","No incident observed; traffic flows normally under the overpass."
386,71,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark rural road with no visible hazards.","A deer stands ahead on the road causing potential collision."
387,191,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car flipped over",0,0,0,2,"Ego-car drives on a highway with a truck ahead in the right lane.","A vehicle ahead loses control and rolls over on the highway."
388,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Vehicles proceed through intersection with green traffic light; no incident visible.","No incident observed; traffic flows normally through the intersection."
389,51,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane highway with moderate traffic ahead.","Ego-car's windshield wiper activates suddenly, indicating rain or debris."
390,241,0,"0. No Crash",0,"bicycle on road",0,0,1,0,"Ego-car approaches intersection with pedestrian crossing lane markings.","A pedestrian stands in the lane ahead, obstructing traffic flow."
391,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with multiple lanes and steady traffic flow.","No incident or anomaly visible in the provided frames."
392,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with green traffic lights ahead.","No anomaly or incident visible in the provided frames."
393,131,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"unknown",0,0,0,0,"Ego-car drives on a rainy road with power lines and utility poles ahead.","A bright flash and explosion occur near power lines ahead."
394,81,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,2,"Ego-car approaches intersection with multiple vehicles and motorcycles ahead.","A motorcycle cuts in and collides with another motorcycle ahead."
395,381,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches an intersection with a pedestrian on the right.","A pedestrian crosses the road in front of the ego-car."
396,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car observes a city road with vehicles and pedestrians at an intersection.","No incident or anomaly visible in the provided frames."
397,161,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car approaches intersection with multiple vehicles waiting at red light.","Motorcycle collides with blue truck on the left side of intersection."
398,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road with moderate traffic ahead.","No incident observed in the provided frames."
399,276,0,"0. No Crash",0,"animal on the road",0,1,0,1,"Ego-car drives on a highway with a van ahead in the left lane.","A tire rolls across the highway while a van moves left."
400,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a large truck on a wet urban road at night.","The truck suddenly cuts left across lanes, causing a near-miss with ego-car."
401,186,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"Ego-car drives on highway with white car and truck ahead in adjacent lanes.","A tree falls onto the road from the right roadside, blocking the lane."
402,81,0,"0. No Crash",0,"scooter on the road",1,0,0,1,"Ego-car drives on a residential street with parked cars and clear road ahead.","A pedestrian on a scooter crosses the road directly in front of the ego-car."
403,211,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a wet highway with multiple vehicles ahead.","A van cuts in from the left lane on wet road causing near-miss."
404,741,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a highway with a truck ahead and green barriers on the left.","A bus cuts in from the left lane, causing a collision and smoke."
405,11,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a highway with multiple vehicles ahead in lanes.","A van cuts in from the left lane into ego-car's path."
406,1,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on highway with multiple vehicles ahead in left lanes.","Debris on right shoulder moves onto roadway as ego-car approaches."
407,101,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a white van on a two-lane highway with clear road markings.","A white van suddenly changes lanes across the highway without signaling."
408,91,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car follows a silver van on a wet urban road with moderate traffic.","A pedestrian crosses the road through the fence gap, causing vehicles to stop."
409,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches an intersection with pedestrians and motorcycles on the crosswalk.","No incident observed in the provided frames."
410,41,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with oncoming traffic and trees.","A horse runs onto the road from the left and crosses ahead."
411,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a two-lane road with clear lanes ahead.","No incident observed in the provided frames."
412,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a black sedan on a curved highway with clear lanes.","The black sedan changes lanes abruptly without signaling, causing a near-miss."
413,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with a truck on the left.","No incident visible in the provided frames."
414,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a truck carrying debris on a highway lane.","Truck's load shifts and spills debris onto the highway lane."
415,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car travels on a multi-lane highway with steady traffic ahead.","Debris falls from a vehicle onto the highway lane."
416,291,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches an intersection with three parked cars ahead.","A silver car turns right and cuts in front of the ego-car."
417,21,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car follows a white car on a city street with pedestrians and shops.","A pedestrian crosses the road in front of the ego-car, causing a near-miss."
418,192,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,2,1,"Ego-car approaches an intersection with a truck ahead and pedestrians on the right.","Two pedestrians collide with the ego-car's front while crossing the road."
419,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a vehicle on a city road with clear lanes.","No incident observed; traffic flows normally with no hazards."
420,151,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a car on a dark road with barriers on the left.","A car suddenly swerves left and collides with barriers on the road."
421,411,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a truck on a highway with oncoming traffic left.","A car cuts in from the left lane ahead of the ego-car."
422,61,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches a blue truck on a narrow wet road.","A blue truck turns left across oncoming traffic causing a near-miss."
423,111,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a red sedan on a city road with oncoming traffic.","A white car cuts in from the left lane ahead of the red sedan."
424,292,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,2,"Ego-car follows a sedan with a white SUV on the right lane.","A pedestrian steps onto the road causing the sedan to slow."
425,371,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,3,"Ego-car follows a truck on a multi-lane highway with several cars ahead.","A white car cuts in sharply from the left lane, causing a collision."
426,176,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a covered truck at an intersection with a red truck on the right.","The red truck on the right moves left and collides with the covered truck ahead."
427,61,0,"0. No Crash",0,"animal on the road",0,1,0,2,"Ego-car follows a motorcycle on a rural road with open fields and utility poles.","A horse-drawn cart crosses the road ahead, causing the motorcycle to swerve left."
428,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a clear road with trees and oncoming traffic ahead.","No incident observed in the sequence; road remains clear and stable."
429,121,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car is in heavy urban traffic with multiple cars ahead and to the left.","A silver car cuts in from the left lane, causing a near-miss with ego-car."
430,191,0,"0. No Crash",0,"scooter on the road",3,0,0,0,"Ego-car follows multiple scooters on a city road with clear lanes and traffic ahead.","Motorcyclists brake and swerve due to a pedestrian stepping onto the road."
431,114,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a gray car with heavy urban traffic and multiple vehicles nearby.","A silver car merges from the left lane and cuts in front of the ego-car."
432,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a gray car on a multi-lane road with traffic lights.","No incident observed; traffic proceeds normally through the intersection."
433,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a residential neighborhood with trees and parked cars.","No incident observed in the provided frames."
434,181,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car travels on a residential street with parked vehicles and a pedestrian on the sidewalk.","A pedestrian suddenly runs into the street from the sidewalk toward the ego-car."
435,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a red sedan in moderate highway traffic with multiple trucks.","No incident observed; traffic flows steadily without anomalies."
436,181,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a silver SUV on a dark road with oncoming traffic.","The silver SUV collides with a pedestrian on the road at night."
437,91,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a wet road with traffic ahead and streetlights illuminating the scene.","Debris appears on the road ahead as ego-car approaches the intersection."
438,321,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with multiple vehicles stopped at traffic light.","A black sedan cuts left across lanes, colliding with another vehicle."
439,140,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"Ego-car approaches intersection with crosswalk; a red car is on the left lane.","A cyclist crosses the crosswalk and collides with the left vehicle."
440,331,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches a construction zone with blue barriers and a van ahead.","A blue truck cuts in from the right, forcing the ego-car to react."
441,70,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a snow-covered road with streetlights ahead.","Unknown hazard: sudden bright light and blurred motion obscure the road."
442,80,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"Ego-car approaches an intersection with a truck on the right and oncoming traffic.","Two pedestrians cross the road unexpectedly without using a crosswalk."
443,201,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car approaches a pedestrian and a cyclist near a parked car on the right.","The cyclist loses balance and falls into the ego-car's path on the road."
444,241,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a highway with heavy traffic and a truck ahead.","A tire detaches from a vehicle and rolls into the highway lane."
445,341,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a multi-lane highway with moderate traffic flow.","A black car cuts in from the left lane and collides with a truck."
446,241,0,"0. No Crash",0,"scooter on the road",1,0,2,0,"Ego-car approaches intersection with crosswalk and oncoming vehicles turning left.","Scooter lies on crosswalk with two people nearby; no active collision."
447,251,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows red car on multi-lane road with traffic lights ahead.","Unknown hazard: sudden text overlay indicates driver's surprise without visible road change."
448,101,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches an intersection with a blue building and parked cars on the right.","A vehicle cuts in from the left lane ahead, causing a near-miss."
449,371,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a black sedan; a gray SUV moves right across lanes.","A gray SUV cuts right across lanes and collides with the concrete barrier."
450,371,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"Ego-car follows a van on a city road with parked cars and oncoming traffic.","A scooter enters the intersection from the left and cuts in front of oncoming traffic."
451,121,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a truck on a multi-lane highway with clear traffic flow.","A truck on the left loses a container, which tilts and spills debris onto the road."
452,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a suburban road with clear lanes and no traffic.","No incident observed; road remains clear with no anomalies."
453,71,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches intersection with truck stopped at crosswalk and van ahead.","A dog enters crosswalk from left and crosses in front of ego-car."
454,71,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car flipped over",0,0,0,2,"Ego-car follows a red car with a blue truck on the left.","Blue truck loses balance and tilts left causing instability."
455,61,0,"0. No Crash",0,"animal on the road",0,2,0,2,"Two deer stand between a white car and a black car on a snowy road.","Deer move unpredictably between parked cars on a snowy road."
456,341,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches an intersection with a pedestrian crossing ahead.","A pedestrian crosses the road at a stop sign without yielding to ego-car."
457,101,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,2,"Ego-car follows a car and a bicycle on a city road.","The bicyclist falls in front of the ego-car."
458,101,0,"0. No Crash",0,"animal on the road",0,2,0,0,"Ego-car drives on a dark road with clear lane markings ahead.","Wild pigs run across the road from both sides toward the ego-car."
459,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car navigates a busy urban intersection with multiple vehicles.","No incident observed; traffic flows normally through the intersection."
460,161,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,3,"Ego-car drives on a highway with multiple trucks ahead in lanes.","A truck ahead collides with another truck, causing a crash."
461,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a quiet residential area at night with streetlights.","No incident observed in the provided frames; normal driving continues."
462,71,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"Ego-car drives on a rural road with open fields and trees ahead.","A cyclist crosses into the ego-car's lane and collides with the ego-car."
