video,Incident window start frame,Incident Detection,Crash Severity,Ego-car involved,Label,Number of Bicyclists/Scooters,Number of animals involved,Number of pedestrians involved,Number of vehicles involved (excluding ego-car),Caption Before Incident,Reason of Incident
311,187,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,1,Ego-car approaches an oncoming bus while a cyclist crosses the road ahead.,A cyclist crosses the road into the ego-car's path as the bus approaches.
312,127,0,0. No Crash,0,animal on the road,0,0,0,1,Ego-car drives on a city road with parked vehicles on the right.,A pedestrian suddenly runs onto the road from the right sidewalk.
313,81,0,0. No Crash,0,animal on the road,0,20,0,0,Ego-car approaches an intersection with no visible hazards or obstructions.,"Geese cross the road ahead, stretching across both directions of travel."
314,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives through city streets with oncoming traffic and parked cars.,No anomaly or incident observed in the provided frames.
315,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with parked cars and traffic ahead.,No incident observed in the provided frames.
316,229,0,0. No Crash,0,scooter on the road,0,0,0,1,Ego-car follows a silver SUV on a multi-lane city road with moderate traffic.,A tire detaches from the silver SUV ahead and rolls onto the road.
317,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with parked cars and light traffic.,No incident observed in the provided frames.
318,151,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,1,3,Ego-car approaches intersection with vehicles and pedestrians moving normally.,A pedestrian crosses the road and falls near the blue tricycle.
319,245,0,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on wet highway with multiple trucks ahead in rain.,Debris visible on wet road ahead during rain causing potential hazard.
320,36,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,0,Ego-car approaches an intersection with a motorcycle on the left lane.,Motorcycle rider loses balance and falls onto the road ahead of ego-car.
321,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car approaches a red-light intersection with heavy traffic ahead.,No incident observed; traffic proceeds normally through the intersection.
322,131,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a white car on a rural road with oncoming traffic ahead.,A vehicle turns left across oncoming traffic and collides with another vehicle.
323,101,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives through an intersection with heavy traffic and red lights ahead.,A white car cuts in from the left lane and brakes sharply.
324,105,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,1,0,0,2,A cyclist waits at the crosswalk while a silver SUV turns left.,The cyclist falls on the crosswalk without visible collision.
325,49,0,0. No Crash,0,animal on the road,0,2,0,0,Ego-car travels on a two-lane road with trees and clear pavement ahead.,"Wild animals cross the road ahead, causing potential collision risk."
326,231,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,1,Ego-car follows a truck ahead on a highway lane with green barriers.,Truck swerves left and collides with ego-car on highway lane.
327,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a multi-lane road under an overpass with light traffic.,No anomaly or incident observed in the provided frames.
328,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a residential street with parked cars and streetlights.,No anomaly or incident observed in the provided frames.
329,249,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a highway with debris ahead in the lane.,Debris rolls across the highway lane causing a hazard for ego-car.
330,69,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car drives past a bus on a city road with buildings and trees.,A pedestrian runs into the road from the left sidewalk toward the ego-car.
331,145,0,0. No Crash,0,bicycle on road,1,0,0,0,Ego-car is stationary while a cyclist approaches from the right side.,"A cyclist enters the ego-car's path as it starts moving, causing a near-miss."
332,181,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a city road with oncoming traffic and parked cars.,A vehicle cuts in from the left lane into ego-car's path.
333,67,1,4. Other cars collided with person/car/object but ego-car is ok,0,pedestrian on the road,1,0,1,1,Pedestrian runs across crosswalk as motorcycle approaches from left at intersection.,Pedestrian collides with motorcycle while crossing intersection on foot.
334,61,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches crosswalk with pedestrian waiting on left sidewalk.,Pedestrian enters crosswalk directly ahead of ego-car in motion.
335,169,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,0,Ego-car approaches intersection with pedestrians waiting on crosswalk.,A cyclist cuts in front of the ego-car and falls.
336,1,0,0. No Crash,0,pedestrian on the road,0,0,1,2,Ego-car follows a delivery van on a residential road with parked vehicles.,"A pedestrian runs into the road from behind a parked van, forcing the ego-car to avoid."
337,277,0,0. No Crash,0,car hits barrier,0,0,0,0,Ego-car drives on a multi-lane road with construction barrels on the right.,A construction barrel falls over on the right side of the road.
338,25,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car follows red SUV on highway with white SUV right and light traffic ahead.,Debris appears on road ahead and spreads as vehicles pass over it.
339,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road under clear skies with utility poles.,No incident observed; normal driving conditions with no anomalies.
340,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a white van on a multi-lane road with moderate traffic.,No incident observed; traffic flows normally across all frames.
341,289,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches a green truck at a rainy intersection with streetlights on.,A green truck moves left across the ego-car's path at a rainy intersection.
342,453,0,0. No Crash,0,vehicle overtakes,0,0,0,0,Ego-car follows white sedan in heavy urban traffic at night with green lights.,White sedan brakes suddenly causing rear-end near-miss in same lane.
343,1,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a rural road with a distant animal ahead.,"A goose stands in the road ahead, blocking the ego-car's path."
344,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a dark road with streetlights and clear lanes.,No incident observed; road remains clear throughout the sequence.
345,101,-1,0. No Crash,0,unknown,0,0,0,0,Vehicles move normally through intersection under clear sky and green light.,No incident occurred; traffic flows normally through the intersection.
346,93,0,0. No Crash,0,pedestrian on the road,0,0,1,0,Ego-car approaches a pedestrian standing near a stone wall on the left.,"A pedestrian jumps over the wall, steps onto the road, and crosses."
347,67,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a truck on a multi-lane road with another truck on the left.,"A truck on the left loses control and collides with the truck ahead, causing a dust explosion."
348,252,0,0. No Crash,0,pedestrian is crossing the street,1,0,1,0,Ego-car approaches an intersection with a pedestrian and motorcycle near the curb.,A pedestrian steps into the lane as oncoming cars turn left.
349,79,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a silver sedan on a multi-lane highway with light traffic.,No incident occurred; highway driving remains normal across all frames.
350,440,0,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a rural road with oncoming traffic and buildings ahead.,Unknown hazard: sudden darkening of video and loss of visibility.
351,67,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car approaches an intersection with a white truck turning right.,A white truck cuts in front of ego-car causing a near-miss collision.
352,180,0,0. No Crash,0,bicycle on road,1,0,0,0,Ego-car approaches an intersection with a white SUV turning left across lanes.,A bicyclist crosses the road and falls on the sidewalk near the building.
353,61,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives on a city road with oncoming vehicles and a bus on the left.,A white car crosses the double yellow line and cuts in front of oncoming traffic.
354,97,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches a parking attendant standing ahead in the underground garage lane.,Ego-car continues moving forward while the parking attendant stands in the lane.
355,173,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a wet city road with oncoming traffic and streetlights.,A vehicle crosses into ego-car's lane causing a near-miss collision.
356,259,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car approaches an intersection with a bus on the left and a car ahead.,A car turns left across oncoming traffic and blocks the ego-car's path.
357,47,0,0. No Crash,0,animal on the road,0,1,0,1,Ego-car follows a truck on a highway with orange traffic cones ahead.,A traffic cone on the road causes a near-miss as ego-car passes it.
358,60,0,0. No Crash,0,scooter on the road,1,0,0,1,Ego-car follows a truck ahead with a motorcycle on the right lane.,"Truck kicks up heavy dust, reducing visibility on the road."
359,161,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on highway with moderate traffic and construction cones.,A motorcycle enters from the left and cuts in front of the ego-car.
360,171,0,0. No Crash,0,scooter on the road,1,0,0,2,Ego-car follows a blue truck inside a narrow tunnel with visible wall ads.,A scooter lies on the road ahead as the truck exits the tunnel.
361,51,0,0. No Crash,0,pedestrian is crossing the street,0,1,2,0,Ego-car approaches a roundabout with clear road and pedestrians on the sidewalk.,Pedestrians with a stroller and dog step into the crosswalk as ego-car approaches.
362,391,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a blue sedan on a multi-lane road with light traffic.,"A black SUV cuts in from the left lane, forcing a maneuver."
363,25,1,1. Ego-car collided but did not stop,1,ego-car hit an animal,0,1,0,0,Ego-car approaches a deer standing in the middle of the road ahead.,"A deer crosses the road directly in front of the ego-car, causing a collision."
364,81,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a city road with oncoming traffic and parked cars.,A white car cuts in from the left lane and nearly collides with ego-car.
365,101,0,0. No Crash,0,pedestrian on the road,0,0,1,0,Ego-car drives under an overpass with multiple lanes of traffic ahead.,A pedestrian runs across the left lane causing a potential hazard.
366,123,0,0. No Crash,0,flying object hit the car,0,0,0,2,Ego-car follows a white sedan ahead on a multi-lane road at night with moderate traffic.,Debris falls from a vehicle ahead and slides across the lane into the ego-car's path.
367,79,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,1,2,Ego-car approaches intersection with bicycles and cars ahead in lanes.,A bicycle cuts across the lane and collides with another bicycle.
368,91,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,1,2,Ego-car approaches a pedestrian walking on the left side of a rural road.,A truck cuts in from the left and collides with the ego-car.
369,69,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car approaches a crosswalk on a residential road with oncoming traffic.,"A cat lies in the road, causing the ego-car to slow down."
370,547,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a white SUV on a multi-lane highway with an RV ahead in the left lane.,"The RV cuts left across lanes, forcing the ego-car to adjust position."
371,41,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,0,0,0,2,Ego-car follows a horse-drawn carriage on a dark rural road.,Horse-drawn carriage loses a wheel and tips over on the road.
372,149,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches an intersection with multiple vehicles and buildings.,A white truck turns left across oncoming traffic and collides with another vehicle.
373,93,1,1. Ego-car collided but did not stop,1,flying object hit the car,0,0,0,0,Ego-car drives on a highway with multiple lanes and light traffic ahead.,"A large overhead sign detaches and falls toward the ego-car, causing a collision."
374,233,0,0. No Crash,0,bicycle on road,1,0,1,0,Ego-car approaches intersection with bicycle and pedestrian at crosswalk.,Bicycle crosses intersection ahead while ego-car proceeds through.
375,347,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with steady traffic and palm trees.,No incident observed; traffic flows normally with no hazards.
376,13,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches an intersection with a black car turning left.,A black car turns left across oncoming traffic and cuts in front of the ego-car.
377,81,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a multi-lane road with moderate traffic and clear skies.,"A dump truck spills debris onto the road, creating a hazard for following vehicles."
378,82,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,0,1,Ego-car follows a cyclist on a residential street with parked cars.,A motorcycle cuts in from the left and collides with the cyclist.
379,165,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,1,Ego-car approaches an intersection with a bus on the left and oncoming traffic.,A pedestrian crosses the road in front of the ego-car while the bus blocks visibility.
380,153,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with heavy right-side traffic and oncoming vehicles.,No incident observed in the provided frames; traffic flows normally without collisions or hazards.
381,149,1,1. Ego-car collided but did not stop,1,flying object hit the car,0,0,0,0,Ego-car travels on a highway with a fallen tree branch ahead.,A fallen tree branch on the road causes debris impact with the ego-car.
382,169,0,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a highway with a car ahead in the same lane.,Debris falls from a vehicle ahead onto the highway lane.
383,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a white SUV at an urban intersection with construction cones.,No incident observed; normal urban driving with steady traffic flow.
384,317,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car approaches intersection with yellow car ahead and white SUV on the right.,White SUV moves left across ego-car's lane causing a near-miss.
385,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives under an overpass with multiple vehicles ahead in lanes.,No incident observed; normal highway driving under overpass continues.
386,59,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a dark gravel road with no visible traffic ahead.,Small animal visible ahead on the road during nighttime driving.
387,191,1,6. One or Multiple vehicles collided but ego-car is fine,0,car flipped over,0,0,0,2,Ego-car drives on a highway with a truck ahead in the same lane.,A vehicle ahead loses control and rolls over on the highway.
388,31,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car approaches intersection with green traffic light and multiple vehicles ahead.,A silver SUV cuts left across lanes into oncoming traffic path.
389,49,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a wet highway with multiple vehicles ahead in the same lane.,"Ego-car's windshield wipers activate, indicating rain, but no collision occurs."
390,229,0,0. No Crash,0,bicycle on road,1,0,1,0,Ego-car drives on a city road at night with streetlights and traffic lights ahead.,A pedestrian walks into the road ahead while a bicycle lies on the road surface.
391,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a highway with multiple lanes and moderate traffic.,No incident observed; traffic flows normally across all frames.
392,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives through an intersection with green traffic lights and moderate traffic.,No incident observed; traffic flows normally through the intersection.
393,133,1,4. Other cars collided with person/car/object but ego-car is ok,0,unknown,0,0,0,0,Ego-car drives on a rainy rural road with power lines and wet pavement.,A sudden electrical explosion occurs near power lines ahead on the road.
394,89,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,2,0,0,3,Ego-car approaches intersection with multiple vehicles and motorcycles ahead.,A motorcycle cuts in and collides with another motorcycle ahead.
395,453,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches intersection with pedestrian on the right side.,Pedestrian crosses road directly in front of ego-car causing near-miss.
396,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with vehicles and pedestrians at an intersection.,No incident observed; traffic and pedestrians move normally without anomalies.
397,147,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car approaches intersection with multiple vehicles stopped at red light.,A motorcycle collides with a blue truck on the left side of the intersection.
398,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a yellow van on a multi-lane road with streetlights.,No incident observed in the provided frames.
399,266,0,0. No Crash,0,animal on the road,0,0,0,2,Ego-car drives on a multi-lane road with a van ahead in the same lane.,"A tire detaches from the van and rolls across the road, causing the van to swerve left."
400,129,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a wet city road with a large truck ahead in the same lane.,"The truck suddenly swerves left, cutting into the ego-car's lane and causing a near-miss."
401,114,0,0. No Crash,0,scooter on the road,0,0,0,2,Ego-car travels on a highway with a white SUV ahead and a truck on the left lane.,"A tree falls onto the right side of the road, blocking the shoulder."
402,79,0,0. No Crash,0,pedestrian is crossing the street,1,0,0,0,Ego-car approaches a residential street with parked cars and a pedestrian ahead.,A pedestrian crosses the road on a scooter without yielding to ego-car.
403,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a wet urban road with multiple vehicles ahead and oncoming traffic.,No incident observed; traffic flows normally with no visible hazards or collisions.
404,749,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car drives on a highway with a bus ahead in the left lane.,"A bus cuts into the left lane, causing smoke and debris on the road."
405,11,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a highway with multiple vehicles ahead in lanes.,A van crosses into the opposite lane causing a near-miss with oncoming traffic.
406,1,0,0. No Crash,0,animal on the road,0,0,0,0,Ego-car drives on highway with multiple vehicles in left lanes.,Debris on right shoulder moves toward lane; unknown hazard: shifting debris.
407,97,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a white van in the same lane on a highway.,The white van suddenly swerves left across lane markings toward the barrier.
408,73,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car follows a silver van on a wet urban road with moderate traffic.,"A pedestrian crosses the road ahead, causing the van to brake suddenly."
409,61,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car approaches intersection with crosswalk and oncoming vehicle headlights visible.,A vehicle cuts in from the left at the intersection causing near-miss.
410,36,0,0. No Crash,0,animal on the road,0,1,0,1,Ego-car drives on a rural road with oncoming car visible ahead.,A horse enters the road and runs across the ego-car's path.
411,29,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a two-lane road with a deer ahead in the lane.,A deer runs into the road and collides with the ego-car.
412,85,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a black sedan on a curved road with clear lanes.,"The black sedan cuts right across lanes without signaling, causing a near-miss."
413,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with heavy traffic and a truck on the left.,No incident observed in the sequence; normal nighttime driving with stable traffic.
414,133,0,0. No Crash,0,flying object hit the car,0,0,0,1,Ego-car follows a truck carrying debris on a highway lane.,Debris falls from the truck onto the highway lane ahead.
415,51,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a black SUV on a multi-lane highway with city skyline ahead.,Debris falls from the black SUV onto the highway lane.
416,333,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches a gate with three cars ahead in line.,"A car cuts in from the left, forcing the ego-car to swerve right."
417,31,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches an intersection with a pedestrian on the crosswalk.,A pedestrian crosses the road in front of the ego-car.
418,188,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a pedestrian,0,0,2,1,Ego-car follows a truck at an intersection with pedestrians nearby.,A pedestrian crosses the road and collides with the ego-car.
419,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a vehicle on a city road with murals and buildings.,No anomaly or incident observed in the sequence.
420,107,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a sedan on a narrow road with barriers on the left.,A vehicle from oncoming traffic cuts in and collides with the sedan ahead.
421,405,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a truck on a highway with multiple lanes and moderate traffic.,"A car cuts in from the left lane, causing a near-miss with the ego-car."
422,41,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car approaches a blue truck ahead on a wet mountain road.,"The blue truck turns left across the lane, forcing the ego-car to avoid."
423,189,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car follows a red sedan on a city road with construction on the right.,"A van cuts in from the right, forcing the ego-car to swerve left."
424,244,-1,0. No Crash,0,pedestrian on the road,0,0,0,2,Ego-car follows a sedan on a two-lane road with oncoming SUV.,No incident detected in the video frames.
425,388,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a truck on a highway with multiple lanes and vehicles.,A white car cuts in sharply from the left lane causing a collision.
426,150,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car stops at an intersection behind a truck with a white car on the right.,"A large orange truck merges right into the ego-car's lane, causing a collision."
427,61,0,0. No Crash,0,animal on the road,1,1,0,1,Ego-car follows a motorcycle on a rural road with open fields.,"A horse-drawn cart crosses the road, causing the horse to rear up."
428,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a clear road with light traffic and trees.,No incident observed in the sequence.
429,163,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car is in heavy city traffic with multiple vehicles ahead and beside.,"A vehicle cuts in from the left lane, causing a near-miss with the ego-car."
430,189,0,0. No Crash,0,scooter on the road,3,0,0,0,Ego-car follows three scooters on a city road with heavy traffic ahead.,A scooter rider loses balance and falls on the road near the curb.
431,86,0,0. No Crash,0,vehicle overtakes,2,0,0,3,Ego-car follows a gray car on a city road with bicycles and oncoming traffic.,"A white car cuts in from the left lane, causing a near-miss with the gray car."
432,131,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a gray sedan with a bus and white car ahead at an intersection.,A red truck enters the intersection from the left and collides with another vehicle.
433,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives through a suburban neighborhood with parked cars and trees.,No incident observed in the provided frames.
434,169,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car travels on a residential street with parked cars and a pedestrian on the sidewalk.,A pedestrian suddenly runs into the street from the sidewalk toward the ego-car.
435,197,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows a red sedan in moderate highway traffic with multiple lanes.,A black car cuts in sharply from the left lane ahead of the ego-car.
436,173,0,0. No Crash,0,pedestrian on the road,0,0,0,2,Ego-car follows a silver SUV on a dark road with streetlights.,A pedestrian appears on the right side of the road causing the SUV to brake.
437,21,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives through intersection with green lights and multiple vehicles ahead on wet road.,No incident detected; normal driving through intersection with green traffic lights.
438,307,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car is in traffic with multiple vehicles at an intersection.,A car cuts in from the left lane into ego-car's path.
439,140,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,1,Ego-car approaches an intersection with a red car ahead in the left lane.,A cyclist crosses the intersection and collides with the red car ahead.
440,339,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car approaches an intersection with a white van ahead and blue construction barriers on the left.,"A blue truck cuts in from the right, forcing the ego-car to swerve left to avoid collision."
441,30,0,0. No Crash,0,flying object hit the car,0,0,0,0,Ego-car drives on a snowy road under streetlights with clear lane markings.,"A large tree branch falls across the road, blocking the ego-car's path."
442,22,0,0. No Crash,0,pedestrian is crossing the street,0,0,2,0,Ego-car drives on a city road with vehicles and a truck ahead.,Two pedestrians cross the road unexpectedly without using a crosswalk.
443,199,1,4. Other cars collided with person/car/object but ego-car is ok,0,ego-car hits a crossing cyclist,1,0,0,2,Ego-car approaches a cyclist near a parked white car on the right.,The cyclist loses balance and falls onto the road ahead of the ego-car.
444,229,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a highway with multiple lanes and heavy traffic.,A tire detaches from a truck and rolls into the ego-car's lane.
445,347,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives on a multi-lane highway with moderate traffic flow.,A black car cuts in from the left lane and collides with a truck.
446,191,0,0. No Crash,0,many cars/pedestrians/cyclists collided,1,0,0,1,Ego-car waits at intersection with cars on the left and traffic lights ahead.,Motorcycle falls on the right side of the road near the crosswalk.
447,259,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a red SUV on a multi-lane road with traffic lights ahead.,A vehicle turns left across oncoming traffic and collides with another vehicle.
448,109,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car approaches an intersection with a blue car parked on the right.,No visible incident or hazard detected in the video frames.
449,341,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a sedan on a wet highway with two vehicles ahead.,"A vehicle merges left abruptly, forcing the sedan to brake suddenly."
450,1,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car drives on a city road with vehicles parked on the left.,A red car cuts in from the left lane into the ego-car's path.
451,109,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives on a highway with two large trucks ahead in adjacent lanes.,Green truck veers left and collides with oncoming traffic on the opposite lane.
452,121,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives on a clear suburban road with oncoming white car visible ahead.,White car on the left side of the road cuts in front of ego-car.
453,73,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car stops at intersection with truck on left and van ahead.,A dog crosses the road at the intersection in front of the ego-car.
454,77,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a red car ahead with a blue truck on the left.,"The blue truck's left wheels mount the curb, causing it to tilt sharply."
455,49,0,0. No Crash,0,animal on the road,0,2,0,2,Ego-car approaches two parked cars on a snowy road at night.,Two deer run into the road and collide with each other near parked cars.
456,289,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches intersection with pedestrian crossing ahead and parked vehicles on both sides.,Pedestrian crosses road ahead while ego-car approaches stop line at intersection.
457,89,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a crossing cyclist,1,0,0,1,Ego-car follows a brown SUV on a city road with a pedestrian on the left.,A cyclist crosses the road and falls in front of the ego-car.
458,103,0,0. No Crash,0,animal on the road,0,2,0,0,"Ego-car drives on a dark, empty road with clear lane markings.","Wild boars run onto the road from the right, causing a near-miss."
459,31,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car approaches intersection with oncoming traffic and a red car ahead.,A vehicle cuts in from the left lane causing abrupt evasive maneuver.
460,219,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,3,Ego-car drives on a highway with multiple trucks ahead in lanes.,"A truck cuts in from the left, causing a collision with another truck."
461,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives through a residential area with streetlights and parked cars.,No incident observed; continuous driving through a quiet neighborhood.
462,68,1,1. Ego-car collided but did not stop,1,ego-car hit an animal,0,1,0,0,Ego-car drives on a rural road with no visible traffic ahead.,"A bird collides with the windshield, shattering on impact."
463,352,0,0. No Crash,0,vehicle overtakes,1,0,0,1,Ego-car drives on a city road with a truck on the left.,"A truck on the left moves across the lane, causing a near-miss."
464,37,0,0. No Crash,0,pedestrian is crossing the street,0,0,2,0,Ego-car drives on a city road with parked cars and pedestrians on the sidewalk.,A pedestrian crosses the road from the left without yielding to oncoming traffic.
465,71,1,1. Ego-car collided but did not stop,0,vehicle hits ego-car,0,0,0,1,Ego-car follows a truck on a wet highway with multiple vehicles ahead.,A vehicle cuts in from the left lane and collides with the ego-car.
466,209,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a truck and yellow car on a multi-lane road with light traffic.,"Truck veers right and collides with yellow car, causing a crash."
467,73,0,0. No Crash,0,pedestrian on the road,0,0,1,0,Ego-car drives on a highway with multiple lanes of steady traffic.,A pedestrian steps onto the highway from the left side near ego-car.
468,273,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches a rural intersection with oncoming white SUV and distant vehicles.,"A dark sedan crosses the center line and veers onto the shoulder, kicking up dust."
