"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
309,155,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,2,"Ego-car approaches intersection with bus and cars; two motorcyclists ride on the right.","A motorcyclist falls while riding near a white car at the intersection."
310,93,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,1,"A van drives with its rear doors open on a road.","The van's open rear doors cause debris to fall onto the road."
311,181,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"Ego-car approaches a bus on a rural road with trees and buildings.","A cyclist crosses the road and collides with the ego-car."
312,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with parked vehicles on the right.","No visible incident or hazard in the provided frames."
313,93,0,"0. No Crash",0,"animal on the road",0,100,0,0,"Ego-car approaches intersection with geese crossing the road ahead.","Geese crossing the road create a hazard for the ego-car."
314,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches a city intersection with visible crosswalk and oncoming traffic.","No anomaly or incident observed in the provided frames."
315,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with parked cars and traffic ahead.","No incident observed in the provided frames."
316,231,0,"0. No Crash",0,"scooter on the road",0,0,0,1,"Ego-car drives on a city road with multiple vehicles ahead.","A tire detaches from a vehicle and rolls into the lane."
317,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with parked cars and light traffic.","No incident observed in the provided frames."
318,222,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"Ego-car approaches intersection with pedestrian crossing and vehicles parked on the side.","Motorcycle exits frame left while pedestrian crosses ahead near white car."
319,279,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a wet highway with multiple trucks ahead in lanes.","A truck ahead loses cargo, creating road debris that causes hazard."
320,39,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car drives on a curved road as a scooter approaches from the left.","Scooter rider loses control and falls onto the road ahead of ego-car."
321,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches intersection with heavy traffic and green traffic light.","No incident observed; traffic proceeds normally under green light."
322,123,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a white car on a rural road with oncoming traffic.","A vehicle turns left across oncoming traffic and collides with another vehicle."
323,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car stops at a red light with multiple vehicles at an intersection.","No incident observed; traffic remains stable across all frames."
324,103,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"ego-car hits a crossing cyclist",1,0,0,2,"Bicyclist rides on crosswalk while yellow car turns left at intersection.","Bicyclist loses balance and falls on crosswalk during traffic movement."
325,43,0,"0. No Crash",0,"animal on the road",0,2,0,0,"Ego-car drives on a two-lane road with deer ahead on the road.","Deer run across the road, causing potential collision hazard for the ego-car."
326,253,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car follows a truck on a highway with clear lanes and roadside barriers.","The truck suddenly swerves left, cutting into the ego-car's lane."
327,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road under an overpass with clear traffic ahead.","No anomaly or incident observed in the provided frames."
328,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a dark residential street with parked cars.","No anomaly or incident observed in the sequence."
329,273,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a highway with debris ahead in the lane.","Debris rolls across the highway lane causing a potential hazard."
330,73,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car drives on a clear city road with buildings and parked vehicles left.","A pedestrian runs into the road from the left sidewalk toward the ego-car."
331,119,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"Ego-car is stationary with bicycles and parked cars visible ahead.","A cyclist crosses into the ego-car's path causing a collision."
332,189,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a residential street with parked cars and oncoming traffic.","An oncoming vehicle crosses into ego-car's lane causing a near-miss."
333,71,0,"0. No Crash",0,"many cars/pedestrians/cyclists collided",1,0,1,0,"Pedestrian runs across crosswalk while motorcycle passes through intersection ahead.","Pedestrian stumbles and falls on crosswalk during normal traffic flow."
334,103,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,1,"Pedestrian crosses at crosswalk while ego-car approaches intersection with oncoming traffic.","Pedestrian crosses at crosswalk while vehicle approaches; no collision occurs."
335,165,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"Ego-car approaches crosswalk where pedestrian and child wait on left.","Bicycle rider loses balance and falls in front of ego-car."
336,1,0,"0. No Crash",0,"pedestrian on the road",0,0,1,3,"Ego-car follows a parked van on a residential road with a pedestrian ahead.","A pedestrian is running in the road ahead; no collision occurs."
337,279,0,"0. No Crash",0,"scooter on the road",0,0,0,0,"Ego-car drives on a multi-lane road with oncoming traffic and roadwork markers.","A vehicle cuts in from the left lane ahead of the ego-car."
338,27,0,"0. No Crash",0,"animal on the road",0,0,0,0,"Ego-car travels on a highway with multiple vehicles in adjacent lanes.","Debris appears on the road ahead, likely from a vehicle."
339,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car travels on a road with utility poles and clear skies.","No incident observed in the provided frames."
340,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white van on a multi-lane road with moderate traffic.","No anomaly or incident observed in the provided frames."
341,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a green truck on a wet road at night with streetlights.","No incident observed; truck drives normally with no visible hazards."
342,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white sedan on a city road with heavy traffic.","No incident observed; traffic flows normally across all frames."
343,1,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with open lanes ahead.","A goose stands in the road ahead, blocking the lane."
344,367,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a dark road with streetlights and distant traffic ahead.","Unknown hazard: sudden bright light and blurred surroundings indicate possible near-miss."
345,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with moderate traffic and a speed limit sign visible.","No incident observed; consistent driving scene across all frames."
346,93,0,"0. No Crash",0,"pedestrian on the road",0,0,1,0,"Ego-car approaches a pedestrian on the sidewalk near a stone wall.","A pedestrian steps into the road from the sidewalk with a skateboard."
347,63,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a truck ahead with another truck on the left lane.","A truck on the left lane swerves and collides with the truck ahead."
348,242,0,"0. No Crash",0,"pedestrian is crossing the street",1,0,1,0,"Ego-car approaches intersection with pedestrian near white SUV.","Pedestrian walks near white SUV as ego-car approaches."
349,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a silver sedan on a multi-lane highway with light traffic.","A vehicle cuts in from the left lane ahead of the ego-car."
350,441,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a rural road with oncoming vehicles in the opposite lane.","Sudden visual distortion and darkness obscure the road view without collision."
351,73,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with white truck turning right and oncoming white truck approaching.","White truck turns right into path of oncoming white truck causing collision."
352,236,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"Ego-car approaches intersection with a pedestrian on a bicycle ahead.","A bicyclist falls on the road ahead of ego-car without collision."
353,57,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a city road with a white car ahead in the same lane.","A white car crosses the double yellow line into oncoming traffic and collides."
354,1,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches a parking garage with a pedestrian ahead.","Pedestrian stands in the parking garage lane causing obstruction."
355,181,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a city road at night with oncoming vehicles.","A vehicle crosses into ego-car's lane causing a near-miss incident."
356,239,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches an intersection with a stop sign and crosswalk visible.","A vehicle turns left across oncoming traffic and blocks the ego-car's path."
357,55,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a truck on a highway with orange traffic cones visible ahead.","A traffic cone falls from the truck onto the road creating a hazard for vehicles."
358,73,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"Ego-car follows a truck ahead on a rural road with a motorcycle on the right.","The truck ejects debris and dust onto the road, creating a hazard for following vehicles."
359,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with moderate traffic and construction cones.","No incident observed in the provided frames."
360,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches an underpass with a truck parked ahead on the right.","No incident observed in the provided frames; scene remains stable."
361,121,0,"0. No Crash",0,"pedestrian is crossing the street",0,1,2,0,"Ego-car approaches intersection with pedestrian and dog at crosswalk.","Pedestrian with dog crosses ahead as ego-car slows to stop."
362,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a car on a clear city road with light traffic.","No incident observed; normal driving conditions throughout the frames."
363,25,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark road with oncoming vehicle lights visible.","A deer crosses the road ahead, causing potential collision risk."
364,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with buildings and parked vehicles.","No incident observed in the provided frames."
365,105,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a multi-lane highway with steady traffic under an overpass.","A gray sedan cuts in from the left lane, causing a near-miss with the ego-car."
366,111,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white sedan ahead with a van and a truck on the right lane.","Debris falls from a vehicle onto the road and crosses into the ego-car's lane."
367,89,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,2,"Ego-car approaches intersection with bicycles and cars moving normally.","A bicycle collides with another bicycle at the intersection crosswalk."
368,83,0,"0. No Crash",0,"pedestrian on the road",0,0,1,0,"Ego-car drives on a rural road with a pedestrian ahead on the left.","A pedestrian stands on the road as ego-car approaches closely."
369,97,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a rural road with a cat lying ahead in the lane.","A cat stands up and runs across the road in front of the ego-car."
370,535,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a highway with multiple vehicles ahead and a bus in the left lane.","The bus moves rightward, encroaching into the ego-car's lane, forcing a near-miss."
371,85,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",0,0,0,2,"Ego-car follows a horse-drawn carriage on a two-lane road at night.","The carriage's right wheel collapses, causing it to veer left and spill debris."
372,197,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches intersection with silver truck and black car ahead.","Silver truck changes lane abruptly in front of ego-car causing a near-miss."
373,83,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,0,"Ego-car drives on a highway with clear lanes and distant trees.","A large sign detaches and flies across the highway, striking the ego-car."
374,151,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"Ego-car approaches an intersection with a cyclist on the right.","A white truck cuts in from the left lane, forcing the cyclist into the crosswalk."
375,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white sedan on a city road with palm trees.","No incident observed in the provided frames."
376,41,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with traffic lights and oncoming vehicles.","A vehicle turns left across oncoming traffic and collides with another vehicle."
377,93,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a multi-lane road with moderate traffic and clear skies.","A dump truck spills debris onto the road while moving forward."
378,77,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,1,"A person rides a bicycle on the left side of a quiet street.","A motorcycle cuts in from the left and collides with the bicycle."
379,169,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches an intersection with a bus on the left and oncoming traffic.","A pedestrian crosses the road in front of the ego-car during rainy conditions."
380,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with moderate traffic and parked vehicles.","No incident or anomaly observed in the provided frames."
381,145,1,"1. Ego-car collided but did not stop",1,"flying object hit the car",0,0,0,0,"Ego-car drives on a highway with vehicles in the left lane.","A large tree branch falls onto the road ahead, causing debris impact."
382,193,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a highway with a distant car ahead.","Debris appears on the road ahead, causing a potential hazard."
383,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white SUV at an intersection with pedestrians crossing.","No incident observed; traffic and pedestrians move normally."
384,295,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches intersection with green traffic light and yellow vehicle ahead.","A white SUV cuts in from the right lane into the ego-car's path on wet road."
385,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway under an overpass with multiple vehicles ahead.","No incident observed in the provided frames."
386,83,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark, unpaved road with headlights illuminating the path ahead.","Animal appears ahead on the road causing potential hazard during night driving."
387,203,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car flipped over",0,0,0,2,"Ego-car drives on a highway with a truck ahead in the right lane.","A vehicle ahead loses control and rolls over on the highway."
388,33,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car approaches intersection with green traffic light and multiple vehicles ahead.","A silver SUV turns left across oncoming traffic and exits the lane."
389,49,0,"0. No Crash",0,"flying object hit the car",0,0,0,0,"Ego-car drives on a highway with multiple vehicles ahead in light rain.","Ego-car's windshield wipers activate rapidly, obscuring view during rain."
390,253,0,"0. No Crash",0,"bicycle on road",1,0,1,0,"Ego-car approaches intersection with pedestrian and bicycle ahead on road.","A pedestrian and bicycle obstruct the lane ahead at the intersection."
391,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with multiple vehicles in adjacent lanes.","No anomaly or incident observed in the sequence."
392,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with green traffic lights ahead.","No incident observed in the provided frames."
393,135,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"unknown",0,0,0,0,"Ego-car drives on a rainy road with wipers active and power lines visible.","A lightning strike near power lines causes a bright explosion and fire."
394,93,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,3,"Ego-car approaches intersection with multiple vehicles and motorcycles in adjacent lanes.","A motorcycle loses balance and falls into the adjacent lane ahead."
395,393,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches an intersection with a pedestrian on the right.","Pedestrian crosses road ahead of ego-car without yielding."
396,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches a controlled intersection with pedestrians and vehicles moving normally.","No anomaly or incident visible in the provided frames."
397,139,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car waits at an intersection with multiple vehicles and a motorcycle approaching left.","A motorcycle collides with a blue truck on the left side of the intersection."
398,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a yellow van on a multi-lane road at night with streetlights.","No incident observed; traffic flows normally under overpass with consistent lane positioning."
399,298,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a highway with a van in the left lane ahead.","A van swerves from the left lane toward the ego-car's lane."
400,149,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a large truck on a wet city road at night.","The truck suddenly moves left, cutting off the ego-car's path."
401,153,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"Ego-car drives on highway with white SUV and truck ahead in left lane.","White SUV brakes hard causing debris to spill onto road from vehicle."
402,73,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"Ego-car drives on a residential street with parked cars and a scooter rider approaching.","A scooter rider crosses the road directly in front of the ego-car without collision."
403,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a wet multi-lane road with moderate traffic.","No incident observed in the provided frames."
404,745,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a highway with a bus approaching in the left lane.","A bus overtakes and exits the frame, leaving smoke from heavy braking."
405,9,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a highway with multiple vehicles ahead in lanes.","A van cuts in from the left lane causing a near-miss incident."
406,1,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a highway with multiple vehicles ahead in left lanes.","Debris on the right shoulder moves toward the road as ego-car passes."
407,41,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a white vehicle on a highway with clear lanes.","A white vehicle suddenly swerves left across the lane marking."
408,97,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car follows a silver van on a wet city road with moderate traffic.","A pedestrian crosses the flooded road, causing the van to brake suddenly."
409,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches a busy urban intersection with pedestrians and motorcycles.","No anomaly or incident observed in the provided frames."
410,39,0,"0. No Crash",0,"animal on the road",0,1,0,1,"Ego-car drives on a rural road with oncoming car and trees.","A horse runs onto the road and crosses in front of the ego-car."
411,33,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a two-lane road with a bicycle lane and an orange sign ahead.","A deer runs across the road from right to left in front of the ego-car."
412,105,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a black car on a curved highway with road signs ahead.","The black car changes lanes abruptly without signaling, causing a near-miss."
413,9,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with a Coca-Cola truck on the left.","No incident detected; consistent driving scene with no visible anomalies."
414,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with a truck on the left lane.","No incident observed; highway driving continues normally."
415,49,0,"0. No Crash",0,"flying object hit the car",0,0,0,1,"Ego-car travels on a multi-lane highway with moderate traffic ahead.","Debris falls from a vehicle onto the highway lane."
416,243,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches an intersection with three parked cars ahead.","A white car suddenly turns left across the ego-car's path."
417,37,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches intersection with pedestrian waiting at crosswalk on the right.","A pedestrian crosses the street from right to left in front of ego-car."
418,186,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,2,1,"Ego-car follows a truck at an intersection with pedestrians on the right.","A pedestrian on a bicycle cuts in front of the ego-car causing a near-miss."
419,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a car on a city road with clear lanes and murals.","No anomaly or incident observed in the provided frames."
420,113,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a car on a dark road with oncoming traffic visible left.","A car cuts in from the left lane into ego-car's path."
421,413,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a truck on a highway with oncoming traffic.","A dark SUV cuts in from the left lane ahead of ego-car."
422,23,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,1,"Ego-car follows a blue truck on a wet mountain road.","The blue truck crosses the center line and forces the ego-car to swerve."
423,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a red car on a city road with construction on the right.","No incident observed; traffic flows normally through construction zone."
424,290,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"Ego-car follows a sedan on a two-lane road with oncoming traffic.","A vehicle crosses the center line and cuts in front of the ego-car."
425,375,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a highway with multiple vehicles ahead in lanes.","A white car cuts in sharply from left lane causing collision."
426,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a truck ahead on a city road with buildings and shops.","No incident visible; all vehicles remain stationary or moving steadily."
427,53,0,"0. No Crash",0,"animal on the road",1,1,0,1,"Ego-car drives on a rural road with motorcycles ahead and open lanes.","A horse-drawn cart crosses the road from the left, causing the incident."
428,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road with light traffic and clear weather.","No incident or anomaly observed in the provided frames."
429,143,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car is in heavy traffic with vehicles ahead and on the left.","A vehicle from the left lane moves into the ego-car's path without collision."
430,199,0,"0. No Crash",0,"scooter on the road",2,0,0,0,"Ego-car follows motorcycles on a city road with heavy traffic ahead.","A pedestrian steps onto the road and collides with a motorcycle."
431,76,0,"0. No Crash",0,"vehicle overtakes",0,0,0,3,"Ego-car follows a gray car in urban traffic with multiple vehicles nearby.","A white car cuts in from the left lane, causing a near-miss incident."
432,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a gray sedan at an intersection with traffic lights.","No incident observed in the sequence; normal driving conditions prevail."
433,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a residential street with parked vehicles and trees.","No incident observed in the provided frames."
434,193,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car drives on a residential street with parked vehicles and a pedestrian on the sidewalk.","A pedestrian suddenly crosses the street in front of the ego-car."
435,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a red sedan on a multi-lane highway with moderate traffic.","No incident observed; traffic flows normally across all frames."
436,197,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a van on a dark road with oncoming traffic.","A van on the right side brakes suddenly and moves left."
437,89,0,"0. No Crash",0,"vehicle overtakes",0,0,0,0,"Ego-car drives on a wet road with multiple vehicles ahead under streetlights.","A red car cuts in from the right lane, causing abrupt lane change."
438,337,0,"0. No Crash",0,"scooter on the road",1,0,0,1,"Ego-car drives on a city road with multiple lanes and cross traffic.","A scooter is seen near oncoming traffic but no collision occurs."
439,138,1,"3. Ego-car collided with at-least one person or cyclist",0,"ego-car hits a crossing cyclist",1,0,0,1,"Ego-car approaches intersection with red car ahead and clear crosswalk.","A motorcyclist enters crosswalk from left and collides with ego-car."
440,327,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection with blue construction barriers and a white van ahead.","A blue truck cuts in from the right, entering the ego-car's path abruptly."
441,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a snow-covered road with streetlights and clear lane markings.","No incident observed; road conditions remain stable throughout the sequence."
442,72,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"Ego-car approaches two pedestrians crossing the road ahead.","Pedestrians enter the road unexpectedly without crosswalk, obstructing ego-car."
443,195,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car approaches a cyclist near a parked white car on the right.","Cyclist loses balance and falls into the ego-car's path."
444,253,0,"0. No Crash",0,"animal on the road",0,0,0,0,"Ego-car drives on a highway with moderate traffic and clear weather.","A tire detaches from a vehicle and rolls into the ego-lane."
445,283,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a highway with multiple lanes and moderate traffic.","A black car cuts in from the left lane, causing a collision with another vehicle."
446,253,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"Ego-car approaches intersection with crosswalk and oncoming vehicles.","Scooter lies on crosswalk with two people nearby; no collision observed."
447,251,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows vehicles on a multi-lane road under overcast skies.","HOLY S**T text indicates sudden hazard; no visible collision or obstruction."
448,65,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car approaches an intersection with a blue car parked on the right.","No visible incident or hazard observed in the frames."
449,385,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a black sedan on a wet highway with clear lanes.","A vehicle cuts in sharply from the left, causing a near-miss collision."
450,367,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"Ego-car follows a van on a city street with a white sedan on the left.","A scooter enters the intersection and crosses the ego-car's path."
451,173,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on highway with two trucks ahead in adjacent lanes.","Green container truck veers left and collides with oncoming traffic."
452,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a suburban road with light oncoming traffic and clear lanes.","No incident observed; road remains clear with normal driving conditions."
453,73,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches an intersection with a truck on the left and a van ahead.","A dog crosses the crosswalk in front of the ego-car at the intersection."
454,83,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"car flipped over",0,0,0,2,"Ego-car follows a car ahead on a city road at night with moderate traffic.","A truck leans sharply left, its load shifting, causing instability."
455,73,0,"0. No Crash",0,"animal on the road",0,2,0,2,"Ego-car stops behind two parked cars on a snowy road.","Two deer run between parked cars and exit the road safely."
456,333,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches stop sign with pedestrian crossing ahead.","Pedestrian crosses midblock without crosswalk; ego-car stops."
457,99,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,1,"Ego-car approaches a cyclist ahead on the road near a gate.","The cyclist falls in front of the ego-car without visible external force."
458,103,0,"0. No Crash",0,"animal on the road",0,3,0,0,"Ego-car drives on a dark road with no visible traffic ahead.","Wild animals cross the road ahead, causing a potential collision hazard."
459,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with heavy traffic and gas station ahead.","No anomaly or incident visible in the provided frames."
460,233,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,3,"Ego-car drives on a highway with multiple trucks ahead in lanes.","A red truck cuts into the left lane, causing a collision with a white van."
461,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a residential area with streetlights and buildings.","No incident observed in the provided frames."
462,73,1,"1. Ego-car collided but did not stop",1,"ego-car hit an animal",0,1,0,0,"Ego-car drives on a rural road with clear lanes and greenery.","Animal collides with ego-car windshield causing debris impact."
463,402,0,"0. No Crash",0,"scooter on the road",1,0,0,0,"Ego-car drives on a city road with parked cars and oncoming motorcycle.","Motorcycle crosses into ego-lane causing immediate hazard at start frame."
464,33,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,0,"Ego-car approaches a pedestrian crossing a city street ahead.","A pedestrian crosses the road into the ego-car's lane."
465,107,0,"0. No Crash",0,"vehicle overtakes",0,0,0,0,"Ego-car drives on a wet highway with trucks ahead and a red truck parked left.","Ego-car swerves right to avoid a red truck parked on the left shoulder."
